symbol,Name,Rating,Fair Price,Expected Return,Base Return,Growth Potential,Liquid Position,Debt Position,Market Cap,Sector
ELLO,Ellomay Capital Ltd (Israel),buy,7.544512542558255,0.09345899130310474,0.30167677076024035,0.2832576513065661,0.31860001416767814,-0.9999999999999629,89140492.0,Utilities
ELMD,Electromed Inc.,strong buy,8.410673979521693,0.69466964428636,0.1031870286162917,0.23180864528235,0.24930787935277987,0.02078690085577173,43772780.0,Healthcare
ELOX,Eloxx Pharmaceuticals Inc.,sell,8.315650915887586,-0.2838844999396251,-0.416004988078007,,0.06226814864979846,0.0023835567361325527,450193004.0,Healthcare
ELP,Companhia Paranaense de Energia (COPEL),buy,10.114945038797616,0.25994832923224453,0.11744472099437231,-0.2415584802370353,0.11698896466737518,0.14235992799814046,2438269391.0,Utilities
ELS,Equity Lifestyle Properties Inc.,sell,84.74768753389968,-0.06648202199696178,-0.19960413638068086,0.03207269951395997,0.008329294703854018,0.013599637211759719,8902048474.0,Real Estate
ELSE,Electro-Sensors Inc.,buy,7.667149879437062,1.2898310666472514,0.9053803245896936,-0.17237772279917996,0.4527837880959611,0.036575894008325616,11714547.0,Technology
ELTK,Eltek Ltd.,sell,1.4221855155681506,-0.3855367881828758,-0.4621171572600098,0.0,0.3795118300208622,-0.3704002436961791,5274235.0,Technology
ELVT,Elevate Credit Inc.,buy,6.1671404540374635,0.3260688754131577,-0.4621171572600098,0.0,0.2541154960338896,0.466601753886827,211666309.0,Financial Services
ELY,Callaway Golf Company,strong buy,30.17266718889424,0.9520401876603298,0.45098138339364047,0.24351212994903282,0.14997803536421017,0.0032116839259546115,1543218232.0,Consumer Cyclical
EMAN,eMagin Corporation,sell,0.5879533665734111,-0.29393735760443934,-0.4621171572600098,0.0,0.24189830185150973,-0.14118728494839017,41579984.0,Technology
EMCF,Emclaire Financial Corp,sell,20.922707175543014,-0.23057269891129623,-0.1416652212450249,,0.1351399456866993,-0.31854868652093205,83399672.0,Financial Services
EMCI,EMC Insurance Group Inc.,hold,30.444609062295534,0.05881431713894002,-0.07979489696863651,,0.00022076023452766158,0.04148911500568975,683999987.0,Financial Services
EME,EMCOR Group Inc.,buy,82.0336298552348,0.38374866188342766,-0.026807318878567465,-0.01205606459057007,0.3033181519878838,0.016720147227541338,3685575700.0,Industrials
EMES,Emerge Energy Services LP representing Limited Partner Interests,buy,3.0007491580876717,0.3049746364196018,-0.4621171572600098,0.0,0.3831441144342924,0.2375634513537761,80383504.0,Basic Materials
EMF,Templeton Emerging Markets Fund,buy,15.329003721943332,0.17826615390776462,0.11189365453955236,,,-0.0010962833842386166,234431281.0,Financial Services
EMITF,Elbit Imaging Ltd.,sell,0.014416556187149916,-0.9203137967499645,-0.995834613156127,,-0.9919470242399273,0.9999990578936389,10845153.0,Real Estate
EMJ,Eaton Vance New Jersey Municipal Bond Fund Common Shres of Beneficial Interest $.01 par value,sell,10.864205208887764,-0.03540444525021097,0.06801114326911661,,,-0.17088437127177847,31233700.0,Financial Services
EMKR,EMCORE Corporation,strong buy,9.117666286917443,1.0156880748288275,0.27274948284706135,0.32887712237641886,0.42116230356200623,-0.07456961670910978,129201668.0,Technology
EML,Eastern Company (The),strong buy,46.32295441013088,0.8895304090473679,0.30352663150987524,0.10038623062318286,0.28473822266630355,0.1026464561956455,161821226.0,Industrials
EMMS,Emmis Communications Corporation,buy,8.188751747380367,1.6240800150302979,0.49019191898132397,,-0.0065965004742436495,0.7077267328430674,48661460.0,Consumer Cyclical
EMN,Eastman Chemical Company,buy,96.78633056793429,0.3974552216207478,0.03831905228339538,-0.025888441395575557,0.1347495174014337,0.11141974905709606,10765331508.0,Basic Materials
EMR,Emerson Electric Company,hold,72.38354892637672,0.26307118387948414,0.04810841227562235,0.03314050627856058,0.06454809515339521,0.021303097972149576,38646018315.0,Industrials
EMX,EMX Royalty Corporation (Canada),sell,0.8266372037700439,-0.201963648736684,-0.47487760623285724,-0.0066478535260366955,0.0073202268469061416,0.20477280142285292,91085812.0,Basic Materials
ENB,Enbridge Inc,sell,32.93697465435648,0.03201826337177263,-0.15673135148321404,0.010650479340667207,0.01697802221133382,0.08269215665838403,69847270904.0,Energy
ENBL,Enable Midstream Partners LP representing limited partner interests,hold,14.363325745979685,0.07276676649819806,0.05460134956014584,-0.013025081178387965,-0.03365318737972056,-0.03808339525053939,6415987593.0,Energy
ENDP,Endo International plc,buy,15.792898695415435,0.7298791717435493,-0.13029552614877804,-0.053676345143914395,0.48220005691406875,0.3641822033697222,2131275220.0,Healthcare
ENFC,Entegra Financial Corp.,buy,33.751581282377806,0.5993092164882174,0.008450810675810327,,0.3489091779089397,0.15210250168259387,154124976.0,Financial Services
ENG,ENGlobal Corporation,buy,1.0225068058572953,0.4492347366136607,0.6565674195613338,-0.852343218832372,0.4620032789013835,0.1155384742308645,20356895.0,Industrials
ENIA,Enel Americas S.A. American Depositary Shares,buy,10.639930032878956,0.17513673708062327,0.10589102305806541,0.1329918802153327,0.2713994562527877,-0.43878890203585796,11583340105.0,Utilities
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of),hold,6.24796850090116,0.30993123930214356,0.08573877175787903,0.017903305604162423,0.08075824445144875,0.024104223815360815,7251863645.0,Utilities
ENLC,EnLink Midstream LLC representing Limited Partner Interests,strong buy,26.01433275324773,1.4951112336668182,0.28924497755182843,0.6825002242240676,0.18478639271794672,0.2084077467104961,1999103403.0,Energy
ENLK,EnLink Midstream Partners LP Representing Limited Partnership Interests,hold,17.40148914134589,0.47707366224378117,0.08271564668131881,0.5435900548250834,0.09426501809391685,-0.3449589297706043,4472967933.0,Energy
ENOB,Enochian Biosciences Inc.,strong sell,5.909621797910658,-0.2936531850409915,-0.26408490800321904,,0.020241136449231645,-0.11727819623945501,334608797.0,Healthcare
ENPH,Enphase Energy Inc.,sell,3.4097630438297375,-0.3322208222071023,-0.4621171572600098,0.0,0.1525177652265457,-0.0900902129260891,603943648.0,Technology
ENR,Energizer Holdings Inc.,hold,46.00814567496553,0.05980555796736688,-0.13156030676207098,-0.02770902015385901,0.16142688075634637,-0.026375036874021096,2824046798.0,Technology
ENS,EnerSys,buy,94.715046281549,0.26220698410516846,-0.008816825193440847,-0.04694486421749344,0.215865563176191,0.017211804066303182,3485574287.0,Technology
ENSG,The Ensign Group Inc.,hold,44.09106385351866,0.18567628500591865,-0.14476304057462264,0.23751461633631443,0.08047801453635217,-0.07342754855400158,2097475365.0,Healthcare
ENSV,Enservco Corporation,sell,0.38371532846126993,-0.12223594016747323,-0.2474798899781807,-0.1533143492273722,0.08948220522596828,0.1216073110596605,25734994.0,Energy
ENT,Global Eagle Entertainment Inc.,sell,-0.14801663538447307,-0.9952501305460547,-0.4621171572600098,0.0,0.39939824396150425,-1.0,216402012.0,Consumer Cyclical
ENTA,Enanta Pharmaceuticals Inc.,buy,106.03257539920597,0.5047832632777375,-0.017403682942035315,0.294548734977536,0.12971733569309185,0.005775174211268386,1457961612.0,Healthcare
ENTG,Entegris Inc.,buy,40.11212781444542,0.4542701294880226,0.012082062466244103,0.16882954823669438,0.09893491191816617,0.0910395954392309,4135347430.0,Technology
ENTX,Entera Bio Ltd.,sell,-1.964349509705536,-1.5561342362016874,-0.7469580608823367,,0.10362892394594714,-0.9802738820177488,35999208.0,Healthcare
ENV,Envestnet Inc,sell,34.014042407160844,-0.278309341481118,-0.4221552398205842,0.0386687231061249,0.015517445025353016,0.017587910634118575,2517577080.0,Financial Services
ENVA,Enova International Inc.,sell,9.921183064850053,-0.44228926746919145,-0.26267966640803675,,0.12060692122682815,-0.41243183205947154,763299462.0,Financial Services
ENX,Eaton Vance New York Municipal Bond Fund of Beneficial Interest $.01 par value,hold,11.380562350921135,0.07281881375255123,-0.012603471664336507,,,0.01795350266443685,205099054.0,Financial Services
ENZ,Enzo Biochem Inc. ($0.01 Par Value),buy,4.108337427222731,0.36347428029905376,-0.005583213111648777,-0.05493442370698809,0.24714173655163685,0.1093813978136029,149600000.0,Healthcare
EOD,Wells Fargo Global Dividend Opportunity Fund,hold,5.46514465640526,0.12866191991852077,0.04144525105097707,,,0.019747886115092816,233982870.0,Financial Services
EOG,EOG Resources Inc.,sell,97.28937867777431,0.11591544875887784,-0.12705014994508312,0.09652619088454029,0.03162370313474483,0.003229549595399561,56176736481.0,Energy
EOI,Eaton Vance Enhance Equity Income Fundd Equity Income Fund Shares of Beneficial Interest,hold,14.541343797827913,0.15670801854480393,0.09439045049634576,,,-0.0051512147039927125,523723784.0,Financial Services
EOLS,Evolus Inc.,sell,10.59927811360626,-0.2774460433534663,-0.37343107994891467,,0.11962581633488956,-0.09110956249189206,441309354.0,Healthcare
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,hold,20.549322511182048,0.08526583630282464,0.017797053550373754,,,,307500120.0,Financial Services
EPAM,EPAM Systems Inc.,hold,166.51212069410204,0.35422055592778745,-0.14613204823240955,0.3578019433375339,0.07993263574726517,-0.015452004380117734,7047142859.0,Technology
EPAY,Bottomline Technologies Inc.,sell,32.702518435757725,-0.259113643344849,-0.389067668700266,-0.0050418763388959675,0.04451903647559141,0.01999884057992407,2102024443.0,Technology
EPC,Edgewell Personal Care Company,buy,58.79946011009954,0.6091064455936981,0.30001682230451876,-0.26068547034158773,0.17876737738397308,0.2989152053821862,2097570269.0,Consumer Defensive
EPD,Enterprise Products Partners L.P.,hold,25.512458545407597,0.04235867879037166,-0.012166519281214483,-0.07231779883276301,0.03626030638063016,-0.007918846372179988,58997341697.0,Energy
EPE,EP Energy Corporation Class A,buy,1.9386425358645427,1.0968234732837423,-0.4621171572600098,0.0,0.5549020147786448,0.9365698330126564,245428522.0,Energy
EPIX,ESSA Pharma Inc.,hold,3.7015203941695813,0.0641623026430162,-0.2956637512565332,,0.26608643155911293,0.026270839587985595,23438156.0,Healthcare
EPM,Evolution Petroleum Corporation Inc.,buy,11.239920048152747,0.5826157001995809,0.1592175683277799,0.23045386280351554,0.06714988566816449,0.012449277730310904,253657568.0,Energy
EPR,EPR Properties,hold,79.85665828979269,0.2510825708335912,0.04710490798220257,0.301331562583107,0.08144675857755268,-0.2735458661281983,5133810595.0,Real Estate
EPRT,Essential Properties Realty Trust Inc.,buy,27.523914010507422,1.0193423027918298,0.7339966073148256,0.9999999975178571,0.08453036092751942,-0.8897313098031296,624299543.0,Real Estate
EPZM,Epizyme Inc.,sell,7.697379354542253,-0.1859376814044596,-0.3754394297147601,,0.12197867937709317,5.428618075642433e-05,816222626.0,Healthcare
EQ,Equillium Inc.,sell,5.5992393170157735,-0.40280185896791115,-0.4840455577879218,,0.013774916067559762,,183666815.0,Healthcare
EQBK,Equity Bancshares Inc.,sell,-1.0555124155189293,-0.9354712793494034,-0.08800602532153301,,0.05695916964029224,-0.9999247527553475,538215046.0,Financial Services
EQC,Equity Commonwealth of Beneficial Interest,hold,29.46137556655978,0.05745018788381455,-0.40506809655567066,-0.11039657892335053,0.35043806859216753,0.12343179773134882,3734377368.0,Real Estate
EQH,AXA Equitable Holdings Inc.,buy,26.072421166687764,0.5115556209798967,0.21441012660712877,,0.2228017336555539,-0.010149946377200125,9662304319.0,Financial Services
EQIX,Equinix Inc.,strong sell,206.13603702904553,-0.3721840314600978,-0.35315637142951106,0.0806431005490229,0.02486009268927214,-0.1973673181902138,29859443044.0,Real Estate
EQM,"EQM Midstream Partners, LP",buy,82.61561768687454,0.9782969622170146,0.1944999046850293,0.5526848506463167,0.022213883502315568,0.0759356851974875,5392834147.0,Energy
EQNR,Equinor ASA,hold,21.45287844418061,0.06109352586490226,-0.25242816995922035,-0.03392227689402494,0.1672895453330756,0.06788347755646384,75253056270.0,Energy
EQR,Equity Residential of Beneficial Interest,sell,58.424085837955175,-0.054254237440234554,-0.15443162866368698,-0.028808202060883414,0.0006628651887716774,0.047478310287170755,24888164084.0,Real Estate
EQS,Equus Total Return Inc.,strong buy,3.2189865030845617,0.7981806071797211,0.36561498280238225,,0.1575513963683095,0.1275959301034424,26360385.0,Financial Services
EQT,EQT Corporation,buy,39.140008310914894,0.9889223080796423,0.5116118114698223,0.5345310378054877,0.05148420332788617,-0.17617352727600466,5192445649.0,Energy
ERA,Era Group Inc.,buy,11.188930934610655,0.36691240693203114,-0.4013360582998865,-0.049575898658302475,0.2533880424444579,0.31085037566901996,218706321.0,Industrials
ERC,Wells Fargo Multi-Sector Income Fund no par value,buy,13.468564113029117,0.22655347406304632,0.041747074152775454,,,0.11733761715781998,381449647.0,Financial Services
ERF,Enerplus Corporation,buy,16.313514974159673,0.909094034311571,0.4316626666222192,0.2240155649149178,0.0972534948921342,0.05166063796892306,2164999562.0,Energy
ERH,Wells Fargo Utilities and High Income Fund,hold,12.451862090394036,0.10253628818836419,0.01659562539486803,,,0.018471880041045274,111297939.0,Financial Services
ERI,Eldorado Resorts Inc.,buy,85.26314747112467,1.0851058299198875,0.3198358870741167,0.9342520720379104,0.06401607487755379,-0.32829895881747684,3320875000.0,Consumer Cyclical
ERIC,Ericsson,hold,8.007412034711232,0.006204074043333951,-0.33512849935855904,-0.042776388651434516,0.2949832558143901,0.021656923486486512,28439020000.0,Technology
ERIE,Erie Indemnity Company,sell,83.95781103265095,-0.30703744606774713,-0.4105399255133899,,0.016835548813162626,0.0013457679765604968,7224891062.0,Financial Services
ERII,Energy Recovery Inc.,buy,8.558093675627743,0.2146833666613342,-0.23372706432047363,0.19428288262859117,0.14200659215976574,0.011772703546145902,413662387.0,Industrials
ERJ,Embraer S.A.,hold,30.809270404135013,0.3937395707048836,0.06481698725318297,-0.2701829342145984,0.6361534496097476,-0.10451671469589952,4259959516.0,Industrials
EROS,Eros International PLC A,sell,6.998960454928155,-0.17833289236304956,-0.3843120393803412,-0.026884581581383515,0.11634968726030603,0.04904525858591824,667716119.0,Consumer Cyclical
ERYP,Erytech Pharma S.A.,buy,14.110503421084049,0.8765076828914314,0.18193330657573337,,0.6263410939050644,0.0007644996581828156,139912773.0,Healthcare
ES,Eversource Energy (D/B/A),hold,60.35487076650764,0.006920810355863116,-0.040342504231151266,-0.04102135284714914,0.015457615601539132,-0.019487442922274334,20911294470.0,Utilities
ESBA,Empire State Realty OP L.P. Series ES Operating Partnership Units Representing Limited Partnership Interests,sell,13.70553184914957,0.003356249677424053,-0.17777160628201694,-0.00947402223899918,0.08589970915701572,0.024899278471114394,4448315258.0,Real Estate
ESBK,Elmira Savings Bank NY (The),buy,24.395783321285958,0.44730903810748324,-0.12290739251634042,,0.2682260406675301,0.21529391856860713,54478727.0,Financial Services
ESCA,Escalade Incorporated,buy,16.858217906788614,0.476734220223683,0.023808703013271648,0.07556923049283948,0.25941535883105904,-0.016578490841261617,181362933.0,Consumer Cyclical
ESE,ESCO Technologies Inc.,sell,47.35444761793743,-0.18527050892073516,-0.17077932725305756,0.14020808326691037,0.10991304905049915,-0.35912206943032254,1703636941.0,Technology
ESEA,Euroseas Ltd.,strong buy,1.6055525937416875,1.132899735073579,0.3729739652646389,0.07167674810855673,0.2735447590137232,0.17738019909087033,9549185.0,Industrials
ESGR,Enstar Group Limited,hold,159.7056125402762,0.02243722067762534,0.03863272038151777,,0.14048069877764613,-0.23567289139288194,3634700429.0,Financial Services
ESIO,Electro Scientific Industries Inc.,sell,20.54113287929269,-0.17002789955611097,-0.4621171572600098,0.0,0.14683866773900967,0.0013550719957058366,1027382627.0,Technology
ESL,Esterline Technologies Corporation,buy,141.3563786079736,0.24102201591155392,0.004850859632321791,-0.08611295317399426,0.1767861607950445,0.0683818908196916,3599876617.0,Industrials
ESLT,Elbit Systems Ltd.,buy,157.27192527055377,0.3540523517339937,-0.03332875130901081,0.025352272204467896,0.24739425887096966,0.02138008195037444,5333031923.0,Industrials
ESNC,EnSync Inc.,hold,0.19568353740264144,0.04588646976565797,-0.3815420426524867,0.02974911345694009,0.21094629072304505,0.11926432548570864,13617611.0,Industrials
ESND,Essendant Inc.,buy,27.412122992232323,1.2378664860170845,0.0822140144165795,-0.12215731902581961,0.9177561788506814,0.29258482902319227,475416338.0,Industrials
ESNT,Essent Group Ltd.,strong sell,21.789672957288037,-0.26810489940411547,-0.18965966756909314,,0.004143260006358007,-0.219787278100801,3595819409.0,Financial Services
ESP,Espey Mfg. & Electronics Corp.,buy,30.349916959297296,0.2953117701531722,0.0147446299174403,-0.061144323029736936,0.2738550717235777,-0.021945489856224687,60329828.0,Technology
